country,nuts_2,cases,deaths,datetime
PL,dolnośląskie,10839,239,2020-10-21T00:00:00
PL,podkarpackie,11656,275,2020-10-21T00:00:00
PL,pomorskie,12267,191,2020-10-21T00:00:00
PL,łódzkie,14979,333,2020-10-21T00:00:00
PL,wielkopolskie,17727,452,2020-10-21T00:00:00
PL,małopolskie,27011,372,2020-10-21T00:00:00
PL,mazowieckie,27762,556,2020-10-21T00:00:00
PL,lubuskie,3193,35,2020-10-21T00:00:00
PL,śląskie,32688,698,2020-10-21T00:00:00
PL,warmińsko-mazurskie,4424,63,2020-10-21T00:00:00
PL,podlaskie,5005,87,2020-10-21T00:00:00
PL,zachodniopomorskie,5256,51,2020-10-21T00:00:00
PL,opolskie,5898,131,2020-10-21T00:00:00
PL,świętokrzyskie,5986,105,2020-10-21T00:00:00
PL,lubelskie,8270,140,2020-10-21T00:00:00
PL,kujawsko-pomorskie,9618,123,2020-10-21T00:00:00
