country,nuts_2,cases,deaths,datetime
PL,lubuskie,126,0,2020-06-08T00:00:00
PL,małopolskie,1389,40,2020-06-08T00:00:00
PL,warmińsko-mazurskie,181,1,2020-06-08T00:00:00
PL,łódzkie,2084,82,2020-06-08T00:00:00
PL,wielkopolskie,2286,157,2020-06-08T00:00:00
PL,dolnośląskie,2724,120,2020-06-08T00:00:00
PL,mazowieckie,3953,286,2020-06-08T00:00:00
PL,podkarpackie,396,38,2020-06-08T00:00:00
PL,lubelskie,515,16,2020-06-08T00:00:00
PL,podlaskie,524,9,2020-06-08T00:00:00
PL,zachodniopomorskie,554,19,2020-06-08T00:00:00
PL,świętokrzyskie,555,24,2020-06-08T00:00:00
PL,pomorskie,569,37,2020-06-08T00:00:00
PL,kujawsko-pomorskie,602,47,2020-06-08T00:00:00
PL,opolskie,737,49,2020-06-08T00:00:00
PL,śląskie,9965,241,2020-06-08T00:00:00
