country,nuts_2,cases,deaths,datetime
PL,lubuskie,62,,2020-04-07T00:00:00
PL,warmińsko-mazurskie,87,1,2020-04-07T00:00:00
PL,opolskie,107,3,2020-04-07T00:00:00
PL,świętokrzyskie,120,1,2020-04-07T00:00:00
PL,podlaskie,127,1,2020-04-07T00:00:00
PL,zachodniopomorskie,133,2,2020-04-07T00:00:00
PL,pomorskie,135,,2020-04-07T00:00:00
PL,podkarpackie,168,7,2020-04-07T00:00:00
PL,lubelskie,192,7,2020-04-07T00:00:00
PL,kujawsko-pomorskie,264,1,2020-04-07T00:00:00
PL,wielkopolskie,349,22,2020-04-07T00:00:00
PL,łódzkie,358,5,2020-04-07T00:00:00
PL,małopolskie,371,8,2020-04-07T00:00:00
PL,dolnośląskie,527,14,2020-04-07T00:00:00
PL,śląskie,601,32,2020-04-07T00:00:00
PL,mazowieckie,1247,25,2020-04-07T00:00:00
