country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1132,27,2020-09-01T00:00:00
PL,podlaskie,1309,31,2020-09-01T00:00:00
PL,kujawsko-pomorskie,1368,54,2020-09-01T00:00:00
PL,świętokrzyskie,1443,50,2020-09-01T00:00:00
PL,lubelskie,1600,25,2020-09-01T00:00:00
PL,opolskie,1644,62,2020-09-01T00:00:00
PL,śląskie,20547,485,2020-09-01T00:00:00
PL,podkarpackie,2461,83,2020-09-01T00:00:00
PL,pomorskie,2578,47,2020-09-01T00:00:00
PL,dolnośląskie,4094,168,2020-09-01T00:00:00
PL,łódzkie,5326,236,2020-09-01T00:00:00
PL,wielkopolskie,5729,225,2020-09-01T00:00:00
PL,lubuskie,706,14,2020-09-01T00:00:00
PL,małopolskie,7624,131,2020-09-01T00:00:00
PL,warmińsko-mazurskie,902,9,2020-09-01T00:00:00
PL,mazowieckie,9459,411,2020-09-01T00:00:00
