country,nuts_2,cases,deaths,datetime
PL,lubuskie,11573,157,2020-11-10T00:00:00
PL,podlaskie,15214,220,2020-11-10T00:00:00
PL,warmińsko-mazurskie,15262,190,2020-11-10T00:00:00
PL,opolskie,16594,317,2020-11-10T00:00:00
PL,świętokrzyskie,17845,324,2020-11-10T00:00:00
PL,zachodniopomorskie,18381,186,2020-11-10T00:00:00
PL,lubelskie,31102,455,2020-11-10T00:00:00
PL,pomorskie,32915,440,2020-11-10T00:00:00
PL,podkarpackie,35605,626,2020-11-10T00:00:00
PL,kujawsko-pomorskie,35796,266,2020-11-10T00:00:00
PL,dolnośląskie,37566,552,2020-11-10T00:00:00
PL,łódzkie,42312,525,2020-11-10T00:00:00
PL,wielkopolskie,59821,822,2020-11-10T00:00:00
PL,małopolskie,66575,969,2020-11-10T00:00:00
PL,mazowieckie,76874,1098,2020-11-10T00:00:00
PL,śląskie,80157,1228,2020-11-10T00:00:00
