country,nuts_2,cases,deaths,datetime
PL,małopolskie,1148,39,2020-05-19T00:00:00
PL,łódzkie,1257,49,2020-05-19T00:00:00
PL,warmińsko-mazurskie,175,1,2020-05-19T00:00:00
PL,wielkopolskie,1815,140,2020-05-19T00:00:00
PL,dolnośląskie,2257,93,2020-05-19T00:00:00
PL,mazowieckie,3040,237,2020-05-19T00:00:00
PL,świętokrzyskie,353,19,2020-05-19T00:00:00
PL,podkarpackie,374,34,2020-05-19T00:00:00
PL,podlaskie,398,9,2020-05-19T00:00:00
PL,lubelskie,409,14,2020-05-19T00:00:00
PL,zachodniopomorskie,502,18,2020-05-19T00:00:00
PL,pomorskie,503,29,2020-05-19T00:00:00
PL,opolskie,555,41,2020-05-19T00:00:00
PL,śląskie,5807,181,2020-05-19T00:00:00
PL,kujawsko-pomorskie,583,44,2020-05-19T00:00:00
PL,lubuskie,92,0,2020-05-19T00:00:00
