country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,384932,1.89,8599,9887,1179,28964,2021-04-29T00:00:00
PL,śląskie,199801,2.95,4780,7416,1447,26371,2021-04-29T00:00:00
PL,podlaskie,67894,1.39,1994,1446,180,3472,2021-04-29T00:00:00
PL,lubuskie,72080,1.69,1824,2026,200,4670,2021-04-29T00:00:00
PL,podkarpackie,124290,1.01,4080,2967,261,6775,2021-04-29T00:00:00
PL,świętokrzyskie,36406,1.9,1293,1662,254,5657,2021-04-29T00:00:00
PL,warmińsko-mazurskie,71165,1.91,1734,2247,288,4986,2021-04-29T00:00:00
PL,opolskie,66774,3.26,1865,1742,335,5170,2021-04-29T00:00:00
PL,zachodniopomorskie,125044,2.39,2589,3158,463,8438,2021-04-29T00:00:00
PL,lubelskie,121711,1.95,4129,3486,442,9415,2021-04-29T00:00:00
PL,kujawsko-pomorskie,176487,2.05,4376,2969,455,8975,2021-04-29T00:00:00
PL,pomorskie,187087,1.82,4092,3943,469,9650,2021-04-29T00:00:00
PL,łódzkie,92440,2.29,2802,4560,616,13843,2021-04-29T00:00:00
PL,małopolskie,109111,1.82,2654,4480,676,16237,2021-04-29T00:00:00
PL,wielkopolskie,275327,2.42,6580,5242,913,21274,2021-04-29T00:00:00
PL,dolnośląskie,119505,3.22,2438,5270,1009,18402,2021-04-29T00:00:00
