country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1136,27,2020-09-02T00:00:00
PL,podlaskie,1316,32,2020-09-02T00:00:00
PL,kujawsko-pomorskie,1384,54,2020-09-02T00:00:00
PL,świętokrzyskie,1458,51,2020-09-02T00:00:00
PL,lubelskie,1619,25,2020-09-02T00:00:00
PL,opolskie,1652,63,2020-09-02T00:00:00
PL,śląskie,20610,493,2020-09-02T00:00:00
PL,podkarpackie,2507,85,2020-09-02T00:00:00
PL,pomorskie,2620,47,2020-09-02T00:00:00
PL,dolnośląskie,4107,168,2020-09-02T00:00:00
PL,łódzkie,5360,237,2020-09-02T00:00:00
PL,wielkopolskie,5782,226,2020-09-02T00:00:00
PL,lubuskie,715,14,2020-09-02T00:00:00
PL,małopolskie,7738,136,2020-09-02T00:00:00
PL,warmińsko-mazurskie,921,9,2020-09-02T00:00:00
PL,mazowieckie,9592,411,2020-09-02T00:00:00
