country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,69889,4.46,1990,6140,1214,25544,2021-04-07T00:00:00
PL,małopolskie,82358,3.58,1678,8213,1305,36321,2021-04-07T00:00:00
PL,dolnośląskie,89534,4.95,1668,6568,1567,36169,2021-04-07T00:00:00
PL,wielkopolskie,242374,4.22,5459,7384,1575,45668,2021-04-07T00:00:00
PL,śląskie,149889,4.13,2987,9142,2130,61542,2021-04-07T00:00:00
PL,mazowieckie,343500,3.97,7190,10287,2455,68167,2021-04-07T00:00:00
PL,lubuskie,64846,2.48,1519,2699,277,10691,2021-04-07T00:00:00
PL,opolskie,58453,2.61,1599,3194,292,8812,2021-04-07T00:00:00
PL,podlaskie,62048,2.35,1729,1805,314,7164,2021-04-07T00:00:00
PL,podkarpackie,113003,2.27,3320,3606,537,20391,2021-04-07T00:00:00
PL,świętokrzyskie,27531,3.94,862,2367,535,11707,2021-04-07T00:00:00
PL,warmińsko-mazurskie,63413,3.75,1464,3069,573,10805,2021-04-07T00:00:00
PL,zachodniopomorskie,112437,4.16,2220,3888,788,13803,2021-04-07T00:00:00
PL,pomorskie,171547,3.11,3497,7607,878,23264,2021-04-07T00:00:00
PL,kujawsko-pomorskie,160640,3.75,3689,4481,855,19172,2021-04-07T00:00:00
PL,lubelskie,108380,4.33,3594,4763,976,15085,2021-04-07T00:00:00
