country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,34259,4.36,1441,4728,1126,15147,2021-03-11T00:00:00
PL,podkarpackie,84080,5.9,2630,3842,1391,16479,2021-03-11T00:00:00
PL,kujawsko-pomorskie,128101,6.35,2987,4615,1464,15741,2021-03-11T00:00:00
PL,dolnośląskie,36642,5.18,1087,4843,1639,18422,2021-03-11T00:00:00
PL,małopolskie,31870,4.71,960,4674,1664,19931,2021-03-11T00:00:00
PL,wielkopolskie,179718,4.77,4679,5513,1734,22870,2021-03-11T00:00:00
PL,pomorskie,132680,7.26,2927,4944,1762,23941,2021-03-11T00:00:00
PL,śląskie,56635,5.76,1776,7768,2703,28275,2021-03-11T00:00:00
PL,opolskie,45900,2.93,1389,1288,305,4074,2021-03-11T00:00:00
PL,mazowieckie,244091,6.92,5976,12988,4039,55141,2021-03-11T00:00:00
PL,podlaskie,51245,3.82,1470,1585,481,7396,2021-03-11T00:00:00
PL,świętokrzyskie,11369,4.61,507,2342,628,5537,2021-03-11T00:00:00
PL,lubelskie,88205,2.86,3084,2867,651,10274,2021-03-11T00:00:00
PL,lubuskie,48322,6.26,1247,2058,670,8265,2021-03-11T00:00:00
PL,zachodniopomorskie,91852,4.12,1947,3301,756,9271,2021-03-11T00:00:00
PL,warmińsko-mazurskie,42893,7.03,1042,2761,1025,15662,2021-03-11T00:00:00
