country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,114063,4.99,3380,4606,1134,21069,2021-04-08T00:00:00
PL,lubelskie,109465,5.16,3638,4689,1152,15891,2021-04-08T00:00:00
PL,pomorskie,173031,6.32,3541,7026,1598,24262,2021-04-08T00:00:00
PL,kujawsko-pomorskie,162228,7.67,3754,6174,1672,20058,2021-04-08T00:00:00
PL,łódzkie,71797,7.79,2053,7329,2009,27685,2021-04-08T00:00:00
PL,dolnośląskie,91833,7.93,1748,7435,2456,38212,2021-04-08T00:00:00
PL,wielkopolskie,245141,7.9,5539,9313,2864,47818,2021-04-08T00:00:00
PL,małopolskie,85171,8.24,1765,10001,2931,37875,2021-04-08T00:00:00
PL,mazowieckie,347410,7.2,7327,15257,4183,69806,2021-04-08T00:00:00
PL,śląskie,154769,10.83,3128,14886,5169,64677,2021-04-08T00:00:00
PL,podlaskie,62581,4.53,1741,2276,563,7602,2021-04-08T00:00:00
PL,lubuskie,65404,5.52,1538,2762,603,10913,2021-04-08T00:00:00
PL,opolskie,59023,5.81,1635,2930,619,9303,2021-04-08T00:00:00
PL,warmińsko-mazurskie,64038,4.4,1497,3084,654,11255,2021-04-08T00:00:00
PL,świętokrzyskie,28252,5.86,897,3185,763,12288,2021-04-08T00:00:00
PL,zachodniopomorskie,113223,4.64,2238,3608,862,14564,2021-04-08T00:00:00
