country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,1826,0.08,307,1558,15,1020,2021-06-09T00:00:00
PL,opolskie,69876,0.13,2035,1204,17,1569,2021-06-09T00:00:00
PL,warmińsko-mazurskie,1885,0.11,186,1723,20,1137,2021-06-09T00:00:00
PL,kujawsko-pomorskie,180981,0.08,4746,2766,25,1804,2021-06-09T00:00:00
PL,zachodniopomorskie,129836,0.17,2895,2619,39,2353,2021-06-09T00:00:00
PL,lubelskie,126652,0.15,4464,2719,35,2512,2021-06-09T00:00:00
PL,łódzkie,5676,0.15,455,4284,50,4743,2021-06-09T00:00:00
PL,małopolskie,5296,0.11,525,4605,38,3799,2021-06-09T00:00:00
PL,podkarpackie,126519,0.02,4425,2660,17,1625,2021-06-09T00:00:00
PL,dolnośląskie,6706,0.15,509,4122,61,4482,2021-06-09T00:00:00
PL,śląskie,9422,0.1,1165,6099,65,4758,2021-06-09T00:00:00
PL,wielkopolskie,285349,0.16,7281,4540,66,5343,2021-06-09T00:00:00
PL,mazowieckie,396313,0.11,9348,9296,183,18796,2021-06-09T00:00:00
PL,lubuskie,73993,0.08,2034,1525,8,1335,2021-06-09T00:00:00
PL,podlaskie,69832,0.07,2135,1267,13,993,2021-06-09T00:00:00
PL,pomorskie,192326,0.03,4429,3929,16,3369,2021-06-09T00:00:00
