country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,7974,4.32,312,4661,1136,10697,2021-01-06T00:00:00
PL,warmińsko-mazurskie,8242,7.62,206,2730,1110,10083,2021-01-06T00:00:00
PL,pomorskie,86411,4.89,1658,4040,1203,14780,2021-01-06T00:00:00
PL,kujawsko-pomorskie,89595,6.28,1630,4745,1386,14477,2021-01-06T00:00:00
PL,śląskie,9670,3.09,346,6374,1498,13385,2021-01-06T00:00:00
PL,wielkopolskie,136440,4.25,3080,5366,1578,17568,2021-01-06T00:00:00
PL,mazowieckie,163350,3.11,3543,7619,1829,27378,2021-01-06T00:00:00
PL,świętokrzyskie,1655,1.77,78,1554,255,2525,2021-01-06T00:00:00
PL,opolskie,37399,2.26,1086,1167,241,3340,2021-01-06T00:00:00
PL,lubuskie,32323,3.64,710,1691,426,4773,2021-01-06T00:00:00
PL,podlaskie,35523,4.05,884,1562,498,4333,2021-01-06T00:00:00
PL,dolnośląskie,6012,2.07,236,3751,655,10478,2021-01-06T00:00:00
PL,małopolskie,4194,1.83,191,3608,671,7763,2021-01-06T00:00:00
PL,podkarpackie,61010,3.08,1904,2910,729,4231,2021-01-06T00:00:00
PL,lubelskie,67830,3.13,1940,2723,722,7132,2021-01-06T00:00:00
PL,zachodniopomorskie,65874,5.44,1088,3126,986,12698,2021-01-06T00:00:00
