country,nuts_2,cases,deaths,datetime
PL,lubuskie,116,0,2020-05-30T00:00:00
PL,małopolskie,1215,40,2020-05-30T00:00:00
PL,łódzkie,1523,66,2020-05-30T00:00:00
PL,warmińsko-mazurskie,179,1,2020-05-30T00:00:00
PL,wielkopolskie,2147,152,2020-05-30T00:00:00
PL,dolnośląskie,2581,104,2020-05-30T00:00:00
PL,mazowieckie,3546,264,2020-05-30T00:00:00
PL,podkarpackie,382,35,2020-05-30T00:00:00
PL,podlaskie,449,9,2020-05-30T00:00:00
PL,świętokrzyskie,473,22,2020-05-30T00:00:00
PL,lubelskie,486,15,2020-05-30T00:00:00
PL,zachodniopomorskie,535,19,2020-05-30T00:00:00
PL,pomorskie,552,35,2020-05-30T00:00:00
PL,kujawsko-pomorskie,594,46,2020-05-30T00:00:00
PL,opolskie,642,47,2020-05-30T00:00:00
PL,śląskie,8151,206,2020-05-30T00:00:00
