country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10763,427,2020-09-17T00:00:00
PL,warmińsko-mazurskie,1140,9,2020-09-17T00:00:00
PL,zachodniopomorskie,1327,30,2020-09-17T00:00:00
PL,podlaskie,1532,37,2020-09-17T00:00:00
PL,kujawsko-pomorskie,1703,57,2020-09-17T00:00:00
PL,świętokrzyskie,1712,54,2020-09-17T00:00:00
PL,opolskie,1889,71,2020-09-17T00:00:00
PL,lubelskie,1925,31,2020-09-17T00:00:00
PL,śląskie,21412,520,2020-09-17T00:00:00
PL,podkarpackie,3054,105,2020-09-17T00:00:00
PL,pomorskie,3355,52,2020-09-17T00:00:00
PL,dolnośląskie,4513,172,2020-09-17T00:00:00
PL,łódzkie,5743,253,2020-09-17T00:00:00
PL,wielkopolskie,6498,249,2020-09-17T00:00:00
PL,lubuskie,804,17,2020-09-17T00:00:00
PL,małopolskie,9201,169,2020-09-17T00:00:00
