country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,70008,0.01,2055,938,1,2131,2021-07-20T00:00:00
PL,świętokrzyskie,1993,0.01,358,1457,2,1713,2021-07-20T00:00:00
PL,dolnośląskie,7145,0.03,585,3359,21,7818,2021-07-20T00:00:00
PL,lubelskie,127064,0.05,4523,2419,13,5670,2021-07-20T00:00:00
PL,mazowieckie,397044,0.02,9451,6084,16,24247,2021-07-20T00:00:00
PL,małopolskie,5686,0.05,600,3754,23,5671,2021-07-20T00:00:00
PL,lubuskie,74072,0.02,2050,1205,2,2207,2021-07-20T00:00:00
PL,podkarpackie,126725,0.01,4459,2631,5,2991,2021-07-20T00:00:00
PL,pomorskie,192572,0.01,4486,2744,4,4642,2021-07-20T00:00:00
PL,warmińsko-mazurskie,2048,0.02,212,1577,3,1781,2021-07-20T00:00:00
PL,zachodniopomorskie,130084,0.02,2931,1943,7,3254,2021-07-20T00:00:00
PL,kujawsko-pomorskie,181223,0.03,4785,2006,9,2504,2021-07-20T00:00:00
PL,podlaskie,70011,0.05,2149,1191,6,2024,2021-07-20T00:00:00
PL,śląskie,9944,0.02,1265,5343,11,6980,2021-07-20T00:00:00
PL,łódzkie,6100,0.03,508,3563,9,6954,2021-07-20T00:00:00
PL,wielkopolskie,285934,0.03,7374,3049,11,7504,2021-07-20T00:00:00
