country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3605,1.02,404,1510,138,2864,2021-10-27T00:00:00
PL,warmińsko-mazurskie,5497,2.23,264,2132,337,9172,2021-10-27T00:00:00
PL,łódzkie,11403,1.45,619,3816,387,11438,2021-10-27T00:00:00
PL,małopolskie,11939,1.1,699,3552,406,10109,2021-10-27T00:00:00
PL,dolnośląskie,12146,1.44,636,3804,475,11017,2021-10-27T00:00:00
PL,śląskie,15636,1.15,1372,5670,572,10365,2021-10-27T00:00:00
PL,opolskie,71519,1.21,2091,1164,125,3342,2021-10-27T00:00:00
PL,lubuskie,75492,0.97,2068,1119,106,4299,2021-10-27T00:00:00
PL,podlaskie,78834,6.83,2252,2802,868,17784,2021-10-27T00:00:00
PL,podkarpackie,132237,2.01,4550,3338,465,9194,2021-10-27T00:00:00
PL,zachodniopomorskie,135746,2.06,2984,2829,382,11973,2021-10-27T00:00:00
PL,lubelskie,146773,7.76,4787,5675,1718,30765,2021-10-27T00:00:00
PL,kujawsko-pomorskie,184748,1.32,4854,2647,291,7830,2021-10-27T00:00:00
PL,pomorskie,197486,1.42,4527,3055,358,12409,2021-10-27T00:00:00
PL,wielkopolskie,290634,1.17,7446,3487,450,11591,2021-10-27T00:00:00
PL,mazowieckie,415789,3.11,9613,9967,1834,50497,2021-10-27T00:00:00
