country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,999,0.82,118,1671,119,2619,2021-05-13T00:00:00
PL,warmińsko-mazurskie,1086,0.73,63,1895,121,2803,2021-05-13T00:00:00
PL,zachodniopomorskie,128157,0.94,2743,2393,176,5424,2021-05-13T00:00:00
PL,opolskie,68796,1.79,1962,1499,190,3478,2021-05-13T00:00:00
PL,lubelskie,124852,0.87,4300,2501,210,6365,2021-05-13T00:00:00
PL,kujawsko-pomorskie,179559,0.98,4607,2607,216,4995,2021-05-13T00:00:00
PL,pomorskie,190535,0.97,4299,3209,242,6703,2021-05-13T00:00:00
PL,małopolskie,2954,0.79,266,3925,295,8660,2021-05-13T00:00:00
PL,łódzkie,3259,1.26,218,4260,338,8786,2021-05-13T00:00:00
PL,dolnośląskie,3836,1.3,247,4219,449,10081,2021-05-13T00:00:00
PL,wielkopolskie,282003,1.09,6989,4709,414,12395,2021-05-13T00:00:00
PL,mazowieckie,392497,0.85,9001,9527,532,21284,2021-05-13T00:00:00
PL,śląskie,5716,1.09,488,6151,559,13110,2021-05-13T00:00:00
PL,podlaskie,69000,0.65,2068,1312,90,2164,2021-05-13T00:00:00
PL,podkarpackie,125808,0.4,4286,2615,100,3276,2021-05-13T00:00:00
PL,lubuskie,73373,0.97,1944,1565,108,2843,2021-05-13T00:00:00
