country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,125743,0.48,4365,2591,116,5314,2021-05-20T00:00:00
PL,zachodniopomorskie,129024,0.73,2811,2593,143,4577,2021-05-20T00:00:00
PL,pomorskie,191557,0.59,4356,3320,150,5652,2021-05-20T00:00:00
PL,łódzkie,4470,0.6,316,4067,170,7943,2021-05-20T00:00:00
PL,małopolskie,4161,0.5,368,4160,184,6755,2021-05-20T00:00:00
PL,dolnośląskie,5359,0.71,359,4146,244,8296,2021-05-20T00:00:00
PL,mazowieckie,394407,0.43,9154,8352,287,20726,2021-05-20T00:00:00
PL,śląskie,7666,0.53,837,5903,267,9868,2021-05-20T00:00:00
PL,wielkopolskie,283634,0.78,7106,4605,300,10218,2021-05-20T00:00:00
PL,lubuskie,73708,0.39,1986,1398,46,2204,2021-05-20T00:00:00
PL,warmińsko-mazurskie,1489,0.34,112,1644,51,2237,2021-05-20T00:00:00
PL,podkarpackie,126152,0.25,4344,2947,62,2508,2021-05-20T00:00:00
PL,świętokrzyskie,1425,0.51,207,1563,72,2206,2021-05-20T00:00:00
PL,podlaskie,69437,0.58,2085,1253,72,2116,2021-05-20T00:00:00
PL,opolskie,69314,0.74,1996,1369,78,2883,2021-05-20T00:00:00
PL,kujawsko-pomorskie,180328,0.42,4674,2634,98,3825,2021-05-20T00:00:00
