country,nuts_2,cases,deaths,datetime
PL,pomorskie,10327,168,2020-10-17T00:00:00
PL,łódzkie,12416,323,2020-10-17T00:00:00
PL,wielkopolskie,14639,415,2020-10-17T00:00:00
PL,małopolskie,22075,321,2020-10-17T00:00:00
PL,mazowieckie,23127,535,2020-10-17T00:00:00
PL,lubuskie,2420,31,2020-10-17T00:00:00
PL,śląskie,29126,659,2020-10-17T00:00:00
PL,warmińsko-mazurskie,3511,49,2020-10-17T00:00:00
PL,podlaskie,4106,82,2020-10-17T00:00:00
PL,zachodniopomorskie,4224,47,2020-10-17T00:00:00
PL,opolskie,4569,115,2020-10-17T00:00:00
PL,świętokrzyskie,5034,102,2020-10-17T00:00:00
PL,lubelskie,6287,112,2020-10-17T00:00:00
PL,kujawsko-pomorskie,7405,114,2020-10-17T00:00:00
PL,podkarpackie,8929,234,2020-10-17T00:00:00
PL,dolnośląskie,9035,217,2020-10-17T00:00:00
