country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,400461,0.28,9488,6589,169,24964,2021-09-28T00:00:00
PL,lubelskie,129806,0.94,4568,3166,221,7272,2021-09-28T00:00:00
PL,kujawsko-pomorskie,182052,0.11,4809,1972,34,2594,2021-09-28T00:00:00
PL,warmińsko-mazurskie,2807,0.27,226,1671,42,1710,2021-09-28T00:00:00
PL,dolnośląskie,8542,0.14,600,2932,53,6088,2021-09-28T00:00:00
PL,śląskie,11650,0.1,1298,4983,58,5437,2021-09-28T00:00:00
PL,wielkopolskie,287234,0.13,7402,2641,51,6477,2021-09-28T00:00:00
PL,podlaskie,71208,0.44,2164,1374,60,2654,2021-09-28T00:00:00
PL,podkarpackie,128293,0.3,4484,2752,73,2486,2021-09-28T00:00:00
PL,łódzkie,7526,0.27,540,3711,72,6920,2021-09-28T00:00:00
PL,pomorskie,193841,0.29,4507,2905,69,4519,2021-09-28T00:00:00
PL,zachodniopomorskie,131501,0.41,2953,2257,86,3756,2021-09-28T00:00:00
PL,lubuskie,74461,0.07,2059,1116,10,2161,2021-09-28T00:00:00
PL,małopolskie,7936,0.22,632,3443,81,4664,2021-09-28T00:00:00
PL,opolskie,70455,0.08,2061,1060,13,1762,2021-09-28T00:00:00
PL,świętokrzyskie,2393,0.07,379,1323,11,1331,2021-09-28T00:00:00
