country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,70054,0.0,2056,760,0,1806,2021-08-09T00:00:00
PL,łódzkie,6217,0.0,513,1329,1,5429,2021-08-09T00:00:00
PL,kujawsko-pomorskie,181322,0.01,4791,975,5,2078,2021-08-09T00:00:00
PL,lubuskie,74116,0.02,2053,551,2,1773,2021-08-09T00:00:00
PL,zachodniopomorskie,130184,0.01,2933,1073,2,2300,2021-08-09T00:00:00
PL,dolnośląskie,7300,0.01,590,1228,4,6567,2021-08-09T00:00:00
PL,podlaskie,70118,0.03,2150,689,3,1587,2021-08-09T00:00:00
PL,pomorskie,192716,0.01,4490,1549,3,3972,2021-08-09T00:00:00
PL,świętokrzyskie,2053,0.02,360,715,4,1138,2021-08-09T00:00:00
PL,lubelskie,127250,0.02,4531,986,4,3264,2021-08-09T00:00:00
PL,podkarpackie,126868,0.02,4463,1615,5,2139,2021-08-09T00:00:00
PL,warmińsko-mazurskie,2132,0.03,215,738,5,1285,2021-08-09T00:00:00
PL,wielkopolskie,286084,0.01,7383,1411,5,5845,2021-08-09T00:00:00
PL,mazowieckie,397396,0.01,9454,3003,7,20429,2021-08-09T00:00:00
PL,śląskie,10214,0.02,1273,2827,10,5731,2021-08-09T00:00:00
PL,małopolskie,6071,0.03,602,2823,9,4461,2021-08-09T00:00:00
