country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,126259,2.99,2720,3652,1141,19889,2020-12-25T00:00:00
PL,mazowieckie,150714,2.15,3203,5743,1267,27615,2020-12-25T00:00:00
PL,małopolskie,620,0.62,50,1436,224,6230,2020-12-25T00:00:00
PL,podkarpackie,58450,1.0,1770,1158,239,4437,2020-12-25T00:00:00
PL,podlaskie,32863,2.06,782,727,260,4831,2020-12-25T00:00:00
PL,opolskie,35620,2.63,986,738,272,3872,2020-12-25T00:00:00
PL,lubuskie,29866,3.47,638,995,388,5912,2020-12-25T00:00:00
PL,lubelskie,63548,1.7,1729,1483,383,9011,2020-12-25T00:00:00
PL,dolnośląskie,1216,1.64,36,1967,505,11597,2020-12-25T00:00:00
PL,warmińsko-mazurskie,1445,4.27,33,1611,648,12468,2020-12-25T00:00:00
PL,pomorskie,77288,2.84,1442,2704,712,16319,2020-12-25T00:00:00
PL,śląskie,1697,1.54,61,2624,738,14340,2020-12-25T00:00:00
PL,łódzkie,1689,3.02,61,2570,775,11603,2020-12-25T00:00:00
PL,kujawsko-pomorskie,80344,3.71,1362,2225,867,16147,2020-12-25T00:00:00
PL,świętokrzyskie,254,0.72,18,578,121,2541,2020-12-25T00:00:00
PL,zachodniopomorskie,58223,5.85,943,2568,1044,14803,2020-12-25T00:00:00
