country,nuts_2,cases,deaths,datetime
PL,małopolskie,1166,40,2020-05-22T00:00:00
PL,łódzkie,1279,51,2020-05-22T00:00:00
PL,warmińsko-mazurskie,174,1,2020-05-22T00:00:00
PL,wielkopolskie,1941,143,2020-05-22T00:00:00
PL,dolnośląskie,2314,94,2020-05-22T00:00:00
PL,mazowieckie,3128,245,2020-05-22T00:00:00
PL,świętokrzyskie,366,20,2020-05-22T00:00:00
PL,podkarpackie,375,34,2020-05-22T00:00:00
PL,podlaskie,409,9,2020-05-22T00:00:00
PL,lubelskie,420,15,2020-05-22T00:00:00
PL,pomorskie,517,29,2020-05-22T00:00:00
PL,zachodniopomorskie,517,18,2020-05-22T00:00:00
PL,opolskie,586,43,2020-05-22T00:00:00
PL,kujawsko-pomorskie,589,44,2020-05-22T00:00:00
PL,śląskie,6501,187,2020-05-22T00:00:00
PL,lubuskie,97,0,2020-05-22T00:00:00
