country,nuts_2,cases,deaths,datetime
PL,wielkopolskie,10402,355,2020-10-10T00:00:00
PL,małopolskie,15003,238,2020-10-10T00:00:00
PL,lubuskie,1522,21,2020-10-10T00:00:00
PL,mazowieckie,16811,491,2020-10-10T00:00:00
PL,warmińsko-mazurskie,2461,36,2020-10-10T00:00:00
PL,śląskie,25193,600,2020-10-10T00:00:00
PL,zachodniopomorskie,2799,39,2020-10-10T00:00:00
PL,podlaskie,3020,63,2020-10-10T00:00:00
PL,opolskie,3033,97,2020-10-10T00:00:00
PL,świętokrzyskie,3326,73,2020-10-10T00:00:00
PL,lubelskie,4157,70,2020-10-10T00:00:00
PL,kujawsko-pomorskie,5056,95,2020-10-10T00:00:00
PL,podkarpackie,5883,173,2020-10-10T00:00:00
PL,dolnośląskie,6646,196,2020-10-10T00:00:00
PL,pomorskie,7482,121,2020-10-10T00:00:00
PL,łódzkie,8844,304,2020-10-10T00:00:00
