country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,221144,2.36,5598,7252,1473,40118,2021-03-02T00:00:00
PL,świętokrzyskie,8592,1.24,428,1608,169,3414,2021-03-02T00:00:00
PL,lubuskie,44149,1.75,1161,1370,211,5921,2021-03-02T00:00:00
PL,zachodniopomorskie,87793,1.46,1872,1846,255,7479,2021-03-02T00:00:00
PL,podlaskie,47883,2.61,1368,1322,337,5407,2021-03-02T00:00:00
PL,lubelskie,84092,1.76,2953,2789,422,7517,2021-03-02T00:00:00
PL,dolnośląskie,27772,1.5,932,3772,505,11028,2021-03-02T00:00:00
PL,łódzkie,27546,1.81,1326,3449,502,10161,2021-03-02T00:00:00
PL,wielkopolskie,169865,1.35,4481,3459,557,16104,2021-03-02T00:00:00
PL,podkarpackie,76782,2.32,2484,3092,599,10701,2021-03-02T00:00:00
PL,małopolskie,22385,1.53,853,3350,572,11575,2021-03-02T00:00:00
PL,kujawsko-pomorskie,120304,2.56,2827,3012,598,11424,2021-03-02T00:00:00
PL,pomorskie,121986,2.56,2793,2964,642,18467,2021-03-02T00:00:00
PL,śląskie,41391,1.65,1488,4665,824,17074,2021-03-02T00:00:00
PL,opolskie,43979,0.92,1355,1199,102,2830,2021-03-02T00:00:00
PL,warmińsko-mazurskie,34704,6.5,911,2613,985,13239,2021-03-02T00:00:00
