country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2985,0.58,390,1323,82,1545,2021-10-19T00:00:00
PL,warmińsko-mazurskie,4106,1.05,246,2000,161,3868,2021-10-19T00:00:00
PL,łódzkie,9595,0.89,584,3603,257,8904,2021-10-19T00:00:00
PL,małopolskie,10135,0.54,671,3161,206,5601,2021-10-19T00:00:00
PL,dolnośląskie,10255,0.53,627,3016,200,6667,2021-10-19T00:00:00
PL,śląskie,13598,0.38,1335,4852,205,6248,2021-10-19T00:00:00
PL,opolskie,70943,0.52,2084,1121,61,2324,2021-10-19T00:00:00
PL,lubuskie,74989,0.51,2061,1255,64,2769,2021-10-19T00:00:00
PL,podlaskie,75125,3.0,2204,1873,380,11127,2021-10-19T00:00:00
PL,podkarpackie,130192,0.75,4529,2790,180,4704,2021-10-19T00:00:00
PL,zachodniopomorskie,133757,0.91,2969,2290,178,6416,2021-10-19T00:00:00
PL,lubelskie,138587,4.74,4699,4355,1042,18836,2021-10-19T00:00:00
PL,kujawsko-pomorskie,183336,0.61,4843,2358,137,4058,2021-10-19T00:00:00
PL,pomorskie,195700,0.69,4522,3003,169,7670,2021-10-19T00:00:00
PL,wielkopolskie,288939,0.41,7429,2902,168,7747,2021-10-19T00:00:00
PL,mazowieckie,407839,1.35,9554,7413,818,30265,2021-10-19T00:00:00
