country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,70410,0.1,2154,1047,13,1216,2021-09-04T00:00:00
PL,warmińsko-mazurskie,2310,0.08,221,1340,13,895,2021-09-04T00:00:00
PL,łódzkie,6572,0.06,519,2792,18,3774,2021-09-04T00:00:00
PL,podkarpackie,127285,0.1,4469,2768,28,1481,2021-09-04T00:00:00
PL,śląskie,10743,0.06,1284,4552,30,4491,2021-09-04T00:00:00
PL,wielkopolskie,286467,0.07,7388,2547,30,4353,2021-09-04T00:00:00
PL,zachodniopomorskie,130520,0.18,2941,1707,40,1865,2021-09-04T00:00:00
PL,lubelskie,127627,0.16,4539,1728,38,2546,2021-09-04T00:00:00
PL,dolnośląskie,7654,0.12,595,2805,37,4941,2021-09-04T00:00:00
PL,świętokrzyskie,2200,0.03,365,1126,6,739,2021-09-04T00:00:00
PL,mazowieckie,398263,0.07,9462,4923,44,16023,2021-09-04T00:00:00
PL,małopolskie,6763,0.13,608,3589,48,3323,2021-09-04T00:00:00
PL,kujawsko-pomorskie,181547,0.02,4794,1578,19,1542,2021-09-04T00:00:00
PL,pomorskie,193151,0.25,4497,2550,60,3197,2021-09-04T00:00:00
PL,opolskie,70214,0.08,2058,977,8,1367,2021-09-04T00:00:00
PL,lubuskie,74217,0.09,2055,926,9,1259,2021-09-04T00:00:00
