country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,144081,3.02,3370,6753,1134,19651,2021-01-14T00:00:00
PL,mazowieckie,172295,2.27,3806,12754,1363,34737,2021-01-14T00:00:00
PL,świętokrzyskie,2730,1.33,125,2608,199,2786,2021-01-14T00:00:00
PL,podkarpackie,63310,1.1,1994,3232,253,5040,2021-01-14T00:00:00
PL,opolskie,38847,2.4,1123,1738,252,4177,2021-01-14T00:00:00
PL,lubuskie,34299,2.85,769,2065,319,5670,2021-01-14T00:00:00
PL,podlaskie,37467,2.47,955,2088,317,5395,2021-01-14T00:00:00
PL,małopolskie,6866,0.99,292,4429,358,9501,2021-01-14T00:00:00
PL,lubelskie,70835,1.92,2110,3749,441,7932,2021-01-14T00:00:00
PL,dolnośląskie,9554,1.6,354,4922,518,12553,2021-01-14T00:00:00
PL,łódzkie,12046,2.26,535,5533,601,12074,2021-01-14T00:00:00
PL,warmińsko-mazurskie,12889,4.86,343,4036,733,10657,2021-01-14T00:00:00
PL,śląskie,14885,1.61,533,8079,784,14973,2021-01-14T00:00:00
PL,zachodniopomorskie,71989,4.65,1255,4356,849,13440,2021-01-14T00:00:00
PL,pomorskie,93087,3.74,1842,6242,943,16750,2021-01-14T00:00:00
PL,kujawsko-pomorskie,96333,4.8,1882,4946,1055,14944,2021-01-14T00:00:00
