country,nuts_2,cases,deaths,datetime
PL,małopolskie,1128,39,2020-05-17T00:00:00
PL,łódzkie,1240,48,2020-05-17T00:00:00
PL,warmińsko-mazurskie,170,1,2020-05-17T00:00:00
PL,wielkopolskie,1797,139,2020-05-17T00:00:00
PL,dolnośląskie,2166,89,2020-05-17T00:00:00
PL,mazowieckie,2970,232,2020-05-17T00:00:00
PL,świętokrzyskie,341,17,2020-05-17T00:00:00
PL,podkarpackie,374,31,2020-05-17T00:00:00
PL,podlaskie,388,9,2020-05-17T00:00:00
PL,lubelskie,402,14,2020-05-17T00:00:00
PL,zachodniopomorskie,494,18,2020-05-17T00:00:00
PL,pomorskie,502,28,2020-05-17T00:00:00
PL,śląskie,5339,178,2020-05-17T00:00:00
PL,opolskie,544,39,2020-05-17T00:00:00
PL,kujawsko-pomorskie,582,43,2020-05-17T00:00:00
PL,lubuskie,92,0,2020-05-17T00:00:00
