country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,68645,0.86,2043,1364,111,2700,2021-05-08T00:00:00
PL,lubuskie,73021,1.09,1915,1825,115,3436,2021-05-08T00:00:00
PL,podkarpackie,125402,0.56,4239,2932,143,4068,2021-05-08T00:00:00
PL,świętokrzyskie,576,0.97,75,1857,134,3324,2021-05-08T00:00:00
PL,warmińsko-mazurskie,640,1.05,45,1927,164,3340,2021-05-08T00:00:00
PL,opolskie,68221,1.68,1932,1741,173,3817,2021-05-08T00:00:00
PL,kujawsko-pomorskie,178621,1.0,4548,2979,226,6282,2021-05-08T00:00:00
PL,zachodniopomorskie,127287,1.32,2689,2513,260,6543,2021-05-08T00:00:00
PL,lubelskie,123950,1.07,4248,2948,242,7054,2021-05-08T00:00:00
PL,pomorskie,189569,1.29,4218,3668,334,8227,2021-05-08T00:00:00
PL,łódzkie,1867,1.33,129,4319,377,9686,2021-05-08T00:00:00
PL,małopolskie,1728,1.08,168,4742,403,11077,2021-05-08T00:00:00
PL,wielkopolskie,280092,1.43,6869,4899,523,14877,2021-05-08T00:00:00
PL,dolnośląskie,2302,1.74,150,5045,551,12699,2021-05-08T00:00:00
PL,mazowieckie,390292,1.07,8880,9509,663,22958,2021-05-08T00:00:00
PL,śląskie,3415,1.58,278,7535,787,16683,2021-05-08T00:00:00
