country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,85103,4.81,2661,3283,1105,17798,2021-03-12T00:00:00
PL,małopolskie,33206,3.91,974,4276,1403,21807,2021-03-12T00:00:00
PL,dolnośląskie,38049,4.85,1107,4685,1529,20121,2021-03-12T00:00:00
PL,pomorskie,134206,6.5,2951,4846,1580,26011,2021-03-12T00:00:00
PL,wielkopolskie,181396,4.79,4709,5284,1761,25851,2021-03-12T00:00:00
PL,śląskie,58937,5.11,1813,7285,2445,31196,2021-03-12T00:00:00
PL,mazowieckie,247164,5.66,6041,9733,3293,59935,2021-03-12T00:00:00
PL,opolskie,46260,3.67,1394,1398,370,4351,2021-03-12T00:00:00
PL,świętokrzyskie,11778,3.33,508,1765,469,6016,2021-03-12T00:00:00
PL,podlaskie,51716,4.0,1484,1576,493,7896,2021-03-12T00:00:00
PL,lubelskie,88823,2.94,3098,3193,662,10825,2021-03-12T00:00:00
PL,zachodniopomorskie,92554,4.15,1965,2858,743,9903,2021-03-12T00:00:00
PL,lubuskie,49073,7.43,1257,2133,799,8833,2021-03-12T00:00:00
PL,łódzkie,35127,3.54,1463,3747,919,16312,2021-03-12T00:00:00
PL,warmińsko-mazurskie,43862,6.82,1064,2918,1006,16392,2021-03-12T00:00:00
PL,kujawsko-pomorskie,129094,4.8,3011,3859,1040,16653,2021-03-12T00:00:00
