country,nuts_2,cases,deaths,datetime
PL,śląskie,12413,317,2020-06-26T00:00:00
PL,lubuskie,147,0,2020-06-26T00:00:00
PL,małopolskie,1657,44,2020-06-26T00:00:00
PL,warmińsko-mazurskie,236,1,2020-06-26T00:00:00
PL,wielkopolskie,2562,172,2020-06-26T00:00:00
PL,dolnośląskie,2902,139,2020-06-26T00:00:00
PL,łódzkie,3011,160,2020-06-26T00:00:00
PL,mazowieckie,4902,326,2020-06-26T00:00:00
PL,podkarpackie,603,50,2020-06-26T00:00:00
PL,zachodniopomorskie,608,20,2020-06-26T00:00:00
PL,lubelskie,622,17,2020-06-26T00:00:00
PL,pomorskie,649,38,2020-06-26T00:00:00
PL,kujawsko-pomorskie,661,49,2020-06-26T00:00:00
PL,świętokrzyskie,752,36,2020-06-26T00:00:00
PL,podlaskie,778,10,2020-06-26T00:00:00
PL,opolskie,892,50,2020-06-26T00:00:00
