country,nuts_2,cases,deaths,datetime
PL,lubuskie,79,,2020-04-15T00:00:00
PL,warmińsko-mazurskie,125,1,2020-04-15T00:00:00
PL,świętokrzyskie,170,2,2020-04-15T00:00:00
PL,pomorskie,179,1,2020-04-15T00:00:00
PL,zachodniopomorskie,217,2,2020-04-15T00:00:00
PL,opolskie,219,9,2020-04-15T00:00:00
PL,podkarpackie,243,14,2020-04-15T00:00:00
PL,podlaskie,259,2,2020-04-15T00:00:00
PL,lubelskie,270,10,2020-04-15T00:00:00
PL,kujawsko-pomorskie,359,12,2020-04-15T00:00:00
PL,małopolskie,561,15,2020-04-15T00:00:00
PL,łódzkie,572,9,2020-04-15T00:00:00
PL,dolnośląskie,764,25,2020-04-15T00:00:00
PL,wielkopolskie,785,43,2020-04-15T00:00:00
PL,śląskie,988,58,2020-04-15T00:00:00
PL,mazowieckie,1792,83,2020-04-15T00:00:00
