country,nuts_2,cases,deaths,datetime
PL,małopolskie,1165,40,2020-05-21T00:00:00
PL,łódzkie,1279,51,2020-05-21T00:00:00
PL,warmińsko-mazurskie,174,1,2020-05-21T00:00:00
PL,wielkopolskie,1925,143,2020-05-21T00:00:00
PL,dolnośląskie,2295,94,2020-05-21T00:00:00
PL,mazowieckie,3128,245,2020-05-21T00:00:00
PL,świętokrzyskie,361,20,2020-05-21T00:00:00
PL,podkarpackie,375,34,2020-05-21T00:00:00
PL,podlaskie,405,9,2020-05-21T00:00:00
PL,lubelskie,417,15,2020-05-21T00:00:00
PL,pomorskie,513,29,2020-05-21T00:00:00
PL,zachodniopomorskie,515,18,2020-05-21T00:00:00
PL,opolskie,576,43,2020-05-21T00:00:00
PL,kujawsko-pomorskie,587,44,2020-05-21T00:00:00
PL,śląskie,6333,186,2020-05-21T00:00:00
PL,lubuskie,95,0,2020-05-21T00:00:00
