country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,283079,0.33,7068,4261,147,10888,2021-05-18T00:00:00
PL,zachodniopomorskie,128763,0.74,2789,2977,141,4636,2021-05-18T00:00:00
PL,lubelskie,125505,0.6,4339,2811,139,5374,2021-05-18T00:00:00
PL,małopolskie,3808,0.39,334,4968,150,7135,2021-05-18T00:00:00
PL,dolnośląskie,4929,0.51,321,4017,194,8639,2021-05-18T00:00:00
PL,łódzkie,4128,0.65,281,4691,194,8184,2021-05-18T00:00:00
PL,mazowieckie,393897,0.38,9092,9073,280,21062,2021-05-18T00:00:00
PL,śląskie,7111,0.54,694,6384,307,10530,2021-05-18T00:00:00
PL,lubuskie,73631,0.29,1964,1592,36,2343,2021-05-18T00:00:00
PL,podkarpackie,126058,0.15,4319,2956,44,2546,2021-05-18T00:00:00
PL,opolskie,69164,0.42,1984,1545,56,3110,2021-05-18T00:00:00
PL,podlaskie,69283,0.41,2082,1360,55,1965,2021-05-18T00:00:00
PL,świętokrzyskie,1308,0.39,171,1461,55,2197,2021-05-18T00:00:00
PL,warmińsko-mazurskie,1371,0.49,76,1989,77,2359,2021-05-18T00:00:00
PL,pomorskie,191306,0.4,4331,3310,120,5948,2021-05-18T00:00:00
PL,kujawsko-pomorskie,180138,0.48,4652,2926,111,4042,2021-05-18T00:00:00
