country,nuts_2,cases,deaths,datetime
PL,małopolskie,13648,230,2020-10-08T00:00:00
PL,lubuskie,1368,21,2020-10-08T00:00:00
PL,mazowieckie,15474,479,2020-10-08T00:00:00
PL,warmińsko-mazurskie,2249,29,2020-10-08T00:00:00
PL,śląskie,24291,582,2020-10-08T00:00:00
PL,zachodniopomorskie,2517,37,2020-10-08T00:00:00
PL,podlaskie,2731,59,2020-10-08T00:00:00
PL,opolskie,2776,93,2020-10-08T00:00:00
PL,świętokrzyskie,2916,71,2020-10-08T00:00:00
PL,lubelskie,3721,62,2020-10-08T00:00:00
PL,kujawsko-pomorskie,4178,85,2020-10-08T00:00:00
PL,podkarpackie,5168,170,2020-10-08T00:00:00
PL,dolnośląskie,6154,192,2020-10-08T00:00:00
PL,pomorskie,6732,113,2020-10-08T00:00:00
PL,łódzkie,8070,297,2020-10-08T00:00:00
PL,wielkopolskie,9606,347,2020-10-08T00:00:00
