country,nuts_2,cases,deaths,datetime
PL,lubuskie,12364,167,2020-11-11T00:00:00
PL,podlaskie,15876,238,2020-11-11T00:00:00
PL,warmińsko-mazurskie,15880,205,2020-11-11T00:00:00
PL,opolskie,17504,350,2020-11-11T00:00:00
PL,świętokrzyskie,18345,344,2020-11-11T00:00:00
PL,zachodniopomorskie,19233,190,2020-11-11T00:00:00
PL,lubelskie,32551,482,2020-11-11T00:00:00
PL,pomorskie,34236,456,2020-11-11T00:00:00
PL,kujawsko-pomorskie,36588,286,2020-11-11T00:00:00
PL,podkarpackie,36757,641,2020-11-11T00:00:00
PL,dolnośląskie,40227,606,2020-11-11T00:00:00
PL,łódzkie,43755,536,2020-11-11T00:00:00
PL,wielkopolskie,62902,856,2020-11-11T00:00:00
PL,małopolskie,69522,1019,2020-11-11T00:00:00
PL,mazowieckie,78850,1140,2020-11-11T00:00:00
PL,śląskie,84223,1289,2020-11-11T00:00:00
