country,nuts_2,cases,deaths,datetime
PL,małopolskie,10058,183,2020-09-24T00:00:00
PL,mazowieckie,11644,438,2020-09-24T00:00:00
PL,warmińsko-mazurskie,1300,12,2020-09-24T00:00:00
PL,zachodniopomorskie,1486,30,2020-09-24T00:00:00
PL,podlaskie,1686,41,2020-09-24T00:00:00
PL,świętokrzyskie,1879,55,2020-09-24T00:00:00
PL,kujawsko-pomorskie,1935,66,2020-09-24T00:00:00
PL,opolskie,2168,75,2020-09-24T00:00:00
PL,śląskie,21924,534,2020-09-24T00:00:00
PL,lubelskie,2294,36,2020-09-24T00:00:00
PL,podkarpackie,3406,122,2020-09-24T00:00:00
PL,pomorskie,4009,59,2020-09-24T00:00:00
PL,dolnośląskie,4838,173,2020-09-24T00:00:00
PL,łódzkie,6247,265,2020-09-24T00:00:00
PL,wielkopolskie,7038,262,2020-09-24T00:00:00
PL,lubuskie,897,18,2020-09-24T00:00:00
