country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,193031,0.06,4492,2266,18,3051,2021-08-31T00:00:00
PL,podkarpackie,127192,0.08,4466,2823,18,1602,2021-08-31T00:00:00
PL,podlaskie,70342,0.14,2154,1336,22,1241,2021-08-31T00:00:00
PL,wielkopolskie,286361,0.05,7388,2708,20,4512,2021-08-31T00:00:00
PL,śląskie,10625,0.04,1282,4926,23,4582,2021-08-31T00:00:00
PL,lubuskie,74194,0.02,2054,1042,4,1264,2021-08-31T00:00:00
PL,zachodniopomorskie,130412,0.12,2938,2005,26,1955,2021-08-31T00:00:00
PL,lubelskie,127506,0.13,4536,2370,31,2564,2021-08-31T00:00:00
PL,łódzkie,6475,0.11,516,3380,30,3828,2021-08-31T00:00:00
PL,małopolskie,6584,0.11,606,3542,45,3474,2021-08-31T00:00:00
PL,mazowieckie,398081,0.08,9460,5324,54,15512,2021-08-31T00:00:00
PL,opolskie,70174,0.05,2057,1102,5,1308,2021-08-31T00:00:00
PL,kujawsko-pomorskie,181495,0.03,4793,2039,6,1624,2021-08-31T00:00:00
PL,dolnośląskie,7563,0.03,593,2879,14,5110,2021-08-31T00:00:00
PL,świętokrzyskie,2173,0.07,363,1359,10,741,2021-08-31T00:00:00
PL,warmińsko-mazurskie,2271,0.06,219,1474,10,1090,2021-08-31T00:00:00
