country,nuts_2,cases,deaths,datetime
PL,mazowieckie,11103,433,2020-09-20T00:00:00
PL,warmińsko-mazurskie,1211,10,2020-09-20T00:00:00
PL,zachodniopomorskie,1391,30,2020-09-20T00:00:00
PL,podlaskie,1592,39,2020-09-20T00:00:00
PL,świętokrzyskie,1778,54,2020-09-20T00:00:00
PL,kujawsko-pomorskie,1806,59,2020-09-20T00:00:00
PL,opolskie,2027,72,2020-09-20T00:00:00
PL,lubelskie,2121,34,2020-09-20T00:00:00
PL,śląskie,21615,525,2020-09-20T00:00:00
PL,podkarpackie,3232,112,2020-09-20T00:00:00
PL,pomorskie,3579,54,2020-09-20T00:00:00
PL,dolnośląskie,4678,173,2020-09-20T00:00:00
PL,łódzkie,5935,256,2020-09-20T00:00:00
PL,wielkopolskie,6790,253,2020-09-20T00:00:00
PL,lubuskie,837,17,2020-09-20T00:00:00
PL,małopolskie,9545,172,2020-09-20T00:00:00
