country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10366,424,2020-09-13T00:00:00
PL,warmińsko-mazurskie,1075,9,2020-09-13T00:00:00
PL,zachodniopomorskie,1242,28,2020-09-13T00:00:00
PL,podlaskie,1463,33,2020-09-13T00:00:00
PL,kujawsko-pomorskie,1607,55,2020-09-13T00:00:00
PL,świętokrzyskie,1635,53,2020-09-13T00:00:00
PL,opolskie,1797,66,2020-09-13T00:00:00
PL,lubelskie,1854,31,2020-09-13T00:00:00
PL,śląskie,21179,512,2020-09-13T00:00:00
PL,podkarpackie,2918,98,2020-09-13T00:00:00
PL,pomorskie,3081,50,2020-09-13T00:00:00
PL,dolnośląskie,4372,171,2020-09-13T00:00:00
PL,łódzkie,5630,245,2020-09-13T00:00:00
PL,wielkopolskie,6353,239,2020-09-13T00:00:00
PL,lubuskie,786,17,2020-09-13T00:00:00
PL,małopolskie,8794,157,2020-09-13T00:00:00
