country,nuts_2,cases,deaths,datetime
PL,śląskie,12524,319,2020-06-28T00:00:00
PL,lubuskie,149,0,2020-06-28T00:00:00
PL,małopolskie,1685,44,2020-06-28T00:00:00
PL,warmińsko-mazurskie,240,1,2020-06-28T00:00:00
PL,wielkopolskie,2612,175,2020-06-28T00:00:00
PL,dolnośląskie,2910,139,2020-06-28T00:00:00
PL,łódzkie,3086,161,2020-06-28T00:00:00
PL,mazowieckie,4975,326,2020-06-28T00:00:00
PL,zachodniopomorskie,609,20,2020-06-28T00:00:00
PL,podkarpackie,635,50,2020-06-28T00:00:00
PL,lubelskie,642,17,2020-06-28T00:00:00
PL,pomorskie,657,38,2020-06-28T00:00:00
PL,kujawsko-pomorskie,669,49,2020-06-28T00:00:00
PL,świętokrzyskie,776,38,2020-06-28T00:00:00
PL,podlaskie,806,10,2020-06-28T00:00:00
PL,opolskie,932,51,2020-06-28T00:00:00
