country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,40423,1.07,1177,865,114,4013,2021-01-27T00:00:00
PL,lubuskie,36464,1.72,907,1239,183,4860,2021-01-27T00:00:00
PL,podkarpackie,65496,0.86,2119,1972,219,5287,2021-01-27T00:00:00
PL,podlaskie,39990,2.69,1042,1414,342,5348,2021-01-27T00:00:00
PL,dolnośląskie,13946,1.18,523,3845,404,12292,2021-01-27T00:00:00
PL,lubelskie,74593,1.7,2370,2227,383,7609,2021-01-27T00:00:00
PL,małopolskie,10212,1.05,468,2834,386,8740,2021-01-27T00:00:00
PL,łódzkie,16232,1.6,824,3368,435,11299,2021-01-27T00:00:00
PL,zachodniopomorskie,77463,2.37,1459,2257,477,10706,2021-01-27T00:00:00
PL,warmińsko-mazurskie,17469,3.06,569,1825,454,8759,2021-01-27T00:00:00
PL,śląskie,20800,1.38,852,4634,676,13768,2021-01-27T00:00:00
PL,kujawsko-pomorskie,103266,3.06,2194,3131,701,12056,2021-01-27T00:00:00
PL,pomorskie,100470,2.71,2112,3461,679,15207,2021-01-27T00:00:00
PL,wielkopolskie,151512,1.87,3784,3718,711,17915,2021-01-27T00:00:00
PL,mazowieckie,182373,1.72,4270,6798,1085,36234,2021-01-27T00:00:00
PL,świętokrzyskie,4043,0.79,213,1397,118,2723,2021-01-27T00:00:00
