country,nuts_2,cases,deaths,datetime
PL,dolnośląskie,10377,232,2020-10-20T00:00:00
PL,podkarpackie,10775,260,2020-10-20T00:00:00
PL,pomorskie,11719,184,2020-10-20T00:00:00
PL,łódzkie,14304,329,2020-10-20T00:00:00
PL,wielkopolskie,16972,431,2020-10-20T00:00:00
PL,małopolskie,25696,358,2020-10-20T00:00:00
PL,mazowieckie,26600,547,2020-10-20T00:00:00
PL,lubuskie,2910,34,2020-10-20T00:00:00
PL,śląskie,31680,684,2020-10-20T00:00:00
PL,warmińsko-mazurskie,4076,59,2020-10-20T00:00:00
PL,podlaskie,4737,82,2020-10-20T00:00:00
PL,zachodniopomorskie,4971,47,2020-10-20T00:00:00
PL,opolskie,5536,124,2020-10-20T00:00:00
PL,świętokrzyskie,5727,103,2020-10-20T00:00:00
PL,lubelskie,7612,131,2020-10-20T00:00:00
PL,kujawsko-pomorskie,8847,116,2020-10-20T00:00:00
