country,nuts_2,cases,deaths,datetime
PL,podlaskie,1102,24,2020-08-13T00:00:00
PL,świętokrzyskie,1112,46,2020-08-13T00:00:00
PL,lubelskie,1223,22,2020-08-13T00:00:00
PL,opolskie,1366,58,2020-08-13T00:00:00
PL,pomorskie,1374,41,2020-08-13T00:00:00
PL,podkarpackie,1728,73,2020-08-13T00:00:00
PL,śląskie,18397,428,2020-08-13T00:00:00
PL,dolnośląskie,3582,159,2020-08-13T00:00:00
PL,łódzkie,4433,218,2020-08-13T00:00:00
PL,wielkopolskie,4588,210,2020-08-13T00:00:00
PL,małopolskie,5073,86,2020-08-13T00:00:00
PL,lubuskie,555,12,2020-08-13T00:00:00
PL,warmińsko-mazurskie,572,3,2020-08-13T00:00:00
PL,mazowieckie,7521,391,2020-08-13T00:00:00
PL,zachodniopomorskie,919,23,2020-08-13T00:00:00
PL,kujawsko-pomorskie,942,50,2020-08-13T00:00:00
