country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3876,1.11,410,1459,152,3562,2021-10-29T00:00:00
PL,warmińsko-mazurskie,6177,2.39,270,1943,356,13572,2021-10-29T00:00:00
PL,łódzkie,12556,2.29,632,4087,613,15990,2021-10-29T00:00:00
PL,małopolskie,12656,1.09,707,3459,406,13298,2021-10-29T00:00:00
PL,dolnośląskie,12943,1.44,642,3628,457,14809,2021-10-29T00:00:00
PL,śląskie,16647,1.21,1387,5380,579,14277,2021-10-29T00:00:00
PL,opolskie,71764,1.13,2091,1217,139,4257,2021-10-29T00:00:00
PL,lubuskie,75788,1.45,2069,1320,159,5542,2021-10-29T00:00:00
PL,podlaskie,80350,6.47,2267,2571,806,23530,2021-10-29T00:00:00
PL,podkarpackie,132971,1.78,4560,3102,402,12241,2021-10-29T00:00:00
PL,zachodniopomorskie,136642,2.74,2990,2815,508,16001,2021-10-29T00:00:00
PL,lubelskie,149963,8.11,4848,5859,1791,39771,2021-10-29T00:00:00
PL,kujawsko-pomorskie,185418,1.73,4862,2755,384,10739,2021-10-29T00:00:00
PL,pomorskie,198322,1.99,4536,3382,493,15816,2021-10-29T00:00:00
PL,wielkopolskie,291471,1.37,7462,3583,506,17024,2021-10-29T00:00:00
PL,mazowieckie,419499,3.75,9636,10513,2198,67294,2021-10-29T00:00:00
