country,nuts_2,cases,deaths,datetime
PL,śląskie,12686,329,2020-06-30T00:00:00
PL,lubuskie,151,0,2020-06-30T00:00:00
PL,małopolskie,1745,44,2020-06-30T00:00:00
PL,warmińsko-mazurskie,244,1,2020-06-30T00:00:00
PL,wielkopolskie,2669,176,2020-06-30T00:00:00
PL,dolnośląskie,2919,143,2020-06-30T00:00:00
PL,łódzkie,3124,163,2020-06-30T00:00:00
PL,mazowieckie,5023,330,2020-06-30T00:00:00
PL,zachodniopomorskie,611,22,2020-06-30T00:00:00
PL,podkarpackie,649,50,2020-06-30T00:00:00
PL,lubelskie,651,18,2020-06-30T00:00:00
PL,pomorskie,667,38,2020-06-30T00:00:00
PL,kujawsko-pomorskie,672,49,2020-06-30T00:00:00
PL,świętokrzyskie,798,39,2020-06-30T00:00:00
PL,podlaskie,843,10,2020-06-30T00:00:00
PL,opolskie,941,51,2020-06-30T00:00:00
