country,nuts_2,cases,deaths,datetime
PL,małopolskie,12743,214,2020-10-06T00:00:00
PL,lubuskie,1287,21,2020-10-06T00:00:00
PL,mazowieckie,14349,462,2020-10-06T00:00:00
PL,warmińsko-mazurskie,2025,26,2020-10-06T00:00:00
PL,zachodniopomorskie,2255,36,2020-10-06T00:00:00
PL,śląskie,23630,570,2020-10-06T00:00:00
PL,podlaskie,2553,48,2020-10-06T00:00:00
PL,świętokrzyskie,2608,66,2020-10-06T00:00:00
PL,opolskie,2636,84,2020-10-06T00:00:00
PL,lubelskie,3411,57,2020-10-06T00:00:00
PL,kujawsko-pomorskie,3683,75,2020-10-06T00:00:00
PL,podkarpackie,4771,155,2020-10-06T00:00:00
PL,dolnośląskie,5712,184,2020-10-06T00:00:00
PL,pomorskie,6226,105,2020-10-06T00:00:00
PL,łódzkie,7568,285,2020-10-06T00:00:00
PL,wielkopolskie,8859,329,2020-10-06T00:00:00
