country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,192381,0.04,4437,3252,12,2860,2021-06-13T00:00:00
PL,łódzkie,5773,0.05,471,3046,17,4451,2021-06-13T00:00:00
PL,małopolskie,5381,0.04,543,4436,21,3201,2021-06-13T00:00:00
PL,lubelskie,126755,0.07,4475,1661,18,2507,2021-06-13T00:00:00
PL,podkarpackie,126574,0.08,4431,2202,18,1343,2021-06-13T00:00:00
PL,dolnośląskie,6814,0.07,527,2873,22,3937,2021-06-13T00:00:00
PL,wielkopolskie,285475,0.07,7311,3150,33,4589,2021-06-13T00:00:00
PL,świętokrzyskie,1854,0.02,322,1399,5,1146,2021-06-13T00:00:00
PL,śląskie,9547,0.07,1186,6010,41,3875,2021-06-13T00:00:00
PL,mazowieckie,396485,0.07,9377,7315,42,19615,2021-06-13T00:00:00
PL,zachodniopomorskie,129877,0.02,2907,1647,5,1908,2021-06-13T00:00:00
PL,lubuskie,74020,0.05,2035,973,8,1308,2021-06-13T00:00:00
PL,warmińsko-mazurskie,1914,0.04,194,926,5,893,2021-06-13T00:00:00
PL,podlaskie,69866,0.05,2141,995,7,798,2021-06-13T00:00:00
PL,kujawsko-pomorskie,181031,0.04,4755,1839,8,1424,2021-06-13T00:00:00
PL,opolskie,69904,0.08,2037,1102,10,1317,2021-06-13T00:00:00
