country,nuts_2,cases,deaths,datetime
PL,opolskie,10260,209,2020-10-31T00:00:00
PL,zachodniopomorskie,10776,95,2020-10-31T00:00:00
PL,świętokrzyskie,11251,198,2020-10-31T00:00:00
PL,lubelskie,17403,253,2020-10-31T00:00:00
PL,dolnośląskie,18950,345,2020-10-31T00:00:00
PL,pomorskie,20423,293,2020-10-31T00:00:00
PL,podkarpackie,21582,426,2020-10-31T00:00:00
PL,kujawsko-pomorskie,21714,182,2020-10-31T00:00:00
PL,łódzkie,27485,422,2020-10-31T00:00:00
PL,wielkopolskie,35580,612,2020-10-31T00:00:00
PL,małopolskie,43238,632,2020-10-31T00:00:00
PL,śląskie,47754,926,2020-10-31T00:00:00
PL,mazowieckie,51928,738,2020-10-31T00:00:00
PL,lubuskie,6909,70,2020-10-31T00:00:00
PL,podlaskie,8725,131,2020-10-31T00:00:00
PL,warmińsko-mazurskie,8753,99,2020-10-31T00:00:00
