country,nuts_2,cases,deaths,datetime
PL,śląskie,11030,269,2020-06-15T00:00:00
PL,lubuskie,133,0,2020-06-15T00:00:00
PL,małopolskie,1517,40,2020-06-15T00:00:00
PL,warmińsko-mazurskie,186,1,2020-06-15T00:00:00
PL,wielkopolskie,2400,165,2020-06-15T00:00:00
PL,łódzkie,2479,107,2020-06-15T00:00:00
PL,dolnośląskie,2767,126,2020-06-15T00:00:00
PL,mazowieckie,4414,300,2020-06-15T00:00:00
PL,podkarpackie,472,40,2020-06-15T00:00:00
PL,lubelskie,544,16,2020-06-15T00:00:00
PL,zachodniopomorskie,583,20,2020-06-15T00:00:00
PL,pomorskie,588,38,2020-06-15T00:00:00
PL,podlaskie,621,9,2020-06-15T00:00:00
PL,świętokrzyskie,625,26,2020-06-15T00:00:00
PL,kujawsko-pomorskie,626,49,2020-06-15T00:00:00
PL,opolskie,803,50,2020-06-15T00:00:00
