country,nuts_2,cases,deaths,datetime
PL,śląskie,12855,332,2020-07-01T00:00:00
PL,lubuskie,151,0,2020-07-01T00:00:00
PL,małopolskie,1763,44,2020-07-01T00:00:00
PL,warmińsko-mazurskie,250,1,2020-07-01T00:00:00
PL,wielkopolskie,2776,176,2020-07-01T00:00:00
PL,dolnośląskie,2924,143,2020-07-01T00:00:00
PL,łódzkie,3134,164,2020-07-01T00:00:00
PL,mazowieckie,5043,339,2020-07-01T00:00:00
PL,zachodniopomorskie,611,22,2020-07-01T00:00:00
PL,lubelskie,658,18,2020-07-01T00:00:00
PL,pomorskie,667,38,2020-07-01T00:00:00
PL,podkarpackie,669,50,2020-07-01T00:00:00
PL,kujawsko-pomorskie,676,49,2020-07-01T00:00:00
PL,świętokrzyskie,802,40,2020-07-01T00:00:00
PL,podlaskie,848,10,2020-07-01T00:00:00
PL,opolskie,948,51,2020-07-01T00:00:00
