country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,195113,2.0,5007,8109,1220,28352,2021-02-11T00:00:00
PL,świętokrzyskie,5601,0.97,333,1647,139,2178,2021-02-11T00:00:00
PL,opolskie,41908,1.55,1255,1367,169,2584,2021-02-11T00:00:00
PL,lubuskie,39027,2.25,1039,1340,245,4532,2021-02-11T00:00:00
PL,podlaskie,43064,2.14,1184,1260,270,4770,2021-02-11T00:00:00
PL,zachodniopomorskie,81929,1.61,1683,2135,321,7620,2021-02-11T00:00:00
PL,lubelskie,78436,1.52,2684,2325,349,6531,2021-02-11T00:00:00
PL,podkarpackie,68599,1.68,2266,2555,396,5799,2021-02-11T00:00:00
PL,małopolskie,14037,1.07,642,3413,388,7314,2021-02-11T00:00:00
PL,dolnośląskie,18588,1.37,711,3174,439,7959,2021-02-11T00:00:00
PL,łódzkie,20422,1.7,1114,3158,460,8567,2021-02-11T00:00:00
PL,warmińsko-mazurskie,23009,3.48,746,2606,513,9146,2021-02-11T00:00:00
PL,wielkopolskie,158565,1.59,4191,4380,615,14119,2021-02-11T00:00:00
PL,kujawsko-pomorskie,110284,2.74,2559,2877,616,10714,2021-02-11T00:00:00
PL,śląskie,27548,1.38,1138,5162,673,10746,2021-02-11T00:00:00
PL,pomorskie,108076,2.99,2449,3700,734,13603,2021-02-11T00:00:00
