country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,35986,1.22,994,846,154,3444,2020-12-29T00:00:00
PL,świętokrzyskie,571,1.05,24,1063,162,2229,2020-12-29T00:00:00
PL,podlaskie,33344,1.73,794,1030,233,4052,2020-12-29T00:00:00
PL,lubuskie,30299,2.06,639,1296,264,5248,2020-12-29T00:00:00
PL,małopolskie,1345,0.74,73,2019,327,5400,2020-12-29T00:00:00
PL,dolnośląskie,2102,1.4,66,3336,511,10200,2020-12-29T00:00:00
PL,pomorskie,79198,2.06,1471,2690,567,14288,2020-12-29T00:00:00
PL,lubelskie,64535,2.33,1775,2232,547,7207,2020-12-29T00:00:00
PL,wielkopolskie,128120,1.85,2795,3335,756,17282,2020-12-29T00:00:00
PL,łódzkie,3038,2.74,78,3456,772,10517,2020-12-29T00:00:00
PL,zachodniopomorskie,60045,4.21,959,2692,815,12888,2020-12-29T00:00:00
PL,kujawsko-pomorskie,82164,3.48,1411,3187,823,14506,2020-12-29T00:00:00
PL,warmińsko-mazurskie,2849,5.39,68,2487,799,10748,2020-12-29T00:00:00
PL,śląskie,3308,1.83,110,4198,904,12872,2020-12-29T00:00:00
PL,podkarpackie,58811,0.4,1780,1324,111,3804,2020-12-29T00:00:00
PL,mazowieckie,153353,1.76,3259,7011,1184,23707,2020-12-29T00:00:00
