country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,warmińsko-mazurskie,2262,0.0,219,624,0,1014,2021-08-30T00:00:00
PL,opolskie,70169,0.01,2057,459,1,1268,2021-08-30T00:00:00
PL,śląskie,10606,0.02,1281,2314,13,4363,2021-08-30T00:00:00
PL,podkarpackie,127176,0.07,4466,1379,18,1466,2021-08-30T00:00:00
PL,pomorskie,193016,0.07,4492,1377,17,3051,2021-08-30T00:00:00
PL,małopolskie,6547,0.05,606,2321,20,3228,2021-08-30T00:00:00
PL,zachodniopomorskie,130392,0.11,2938,900,25,1853,2021-08-30T00:00:00
PL,mazowieckie,398036,0.05,9460,2789,32,15847,2021-08-30T00:00:00
PL,kujawsko-pomorskie,181489,0.01,4793,847,8,1484,2021-08-30T00:00:00
PL,lubuskie,74192,0.03,2054,443,3,1233,2021-08-30T00:00:00
PL,świętokrzyskie,2164,0.03,363,644,6,672,2021-08-30T00:00:00
PL,wielkopolskie,286343,0.01,7387,1261,4,4403,2021-08-30T00:00:00
PL,lubelskie,127478,0.02,4534,1025,6,2295,2021-08-30T00:00:00
PL,łódzkie,6447,0.02,515,1386,7,3831,2021-08-30T00:00:00
PL,podlaskie,70326,0.06,2154,608,8,1149,2021-08-30T00:00:00
PL,dolnośląskie,7554,0.03,593,1233,9,4994,2021-08-30T00:00:00
