country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,38003,2.26,1435,4868,1105,14948,2021-02-26T00:00:00
PL,pomorskie,118750,4.47,2729,3828,1106,18719,2021-02-26T00:00:00
PL,opolskie,43546,1.6,1342,984,165,2776,2021-02-26T00:00:00
PL,świętokrzyskie,7834,1.63,419,1660,228,3002,2021-02-26T00:00:00
PL,mazowieckie,214473,3.87,5499,8040,2210,38932,2021-02-26T00:00:00
PL,podlaskie,46929,3.0,1336,1425,368,5764,2021-02-26T00:00:00
PL,zachodniopomorskie,86664,2.33,1848,2064,425,8318,2021-02-26T00:00:00
PL,lubelskie,82890,1.93,2896,2289,437,8112,2021-02-26T00:00:00
PL,lubuskie,43017,4.56,1140,1774,489,5977,2021-02-26T00:00:00
PL,łódzkie,25838,2.09,1298,3121,549,9506,2021-02-26T00:00:00
PL,małopolskie,20215,1.93,815,3482,737,10496,2021-02-26T00:00:00
PL,podkarpackie,74738,3.2,2433,2927,787,10190,2021-02-26T00:00:00
PL,kujawsko-pomorskie,118250,3.59,2776,3602,819,11621,2021-02-26T00:00:00
PL,wielkopolskie,167319,2.3,4421,3930,857,15739,2021-02-26T00:00:00
PL,dolnośląskie,25525,2.93,900,3908,950,10319,2021-02-26T00:00:00
PL,warmińsko-mazurskie,32047,6.76,886,2418,990,14029,2021-02-26T00:00:00
