country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,126533,0.06,4444,1167,17,2534,2021-06-04T00:00:00
PL,podlaskie,69800,0.1,2127,799,12,1052,2021-06-04T00:00:00
PL,świętokrzyskie,1786,0.11,286,988,15,1036,2021-06-04T00:00:00
PL,kujawsko-pomorskie,180901,0.07,4732,1339,16,1865,2021-06-04T00:00:00
PL,pomorskie,192265,0.06,4425,2458,17,3569,2021-06-04T00:00:00
PL,opolskie,69807,0.18,2032,657,21,1522,2021-06-04T00:00:00
PL,zachodniopomorskie,129747,0.11,2885,1347,21,2640,2021-06-04T00:00:00
PL,małopolskie,5153,0.06,502,3065,30,3560,2021-06-04T00:00:00
PL,dolnośląskie,6558,0.08,490,2335,32,4595,2021-06-04T00:00:00
PL,łódzkie,5531,0.1,434,2134,35,4651,2021-06-04T00:00:00
PL,śląskie,9238,0.07,1127,3557,42,4914,2021-06-04T00:00:00
PL,wielkopolskie,285141,0.11,7258,2576,47,6149,2021-06-04T00:00:00
PL,lubuskie,73956,0.04,2026,810,4,1493,2021-06-04T00:00:00
PL,mazowieckie,396087,0.11,9318,6790,84,18552,2021-06-04T00:00:00
PL,podkarpackie,126447,0.04,4416,1252,10,1645,2021-06-04T00:00:00
PL,warmińsko-mazurskie,1826,0.06,175,709,10,1172,2021-06-04T00:00:00
