country,nuts_2,cases,deaths,datetime
PL,lubuskie,87,0,2020-05-01T00:00:00
PL,warmińsko-mazurskie,148,1,2020-05-01T00:00:00
PL,świętokrzyskie,270,8,2020-05-01T00:00:00
PL,podkarpackie,337,23,2020-05-01T00:00:00
PL,lubelskie,365,13,2020-05-01T00:00:00
PL,podlaskie,375,4,2020-05-01T00:00:00
PL,opolskie,398,28,2020-05-01T00:00:00
PL,zachodniopomorskie,401,10,2020-05-01T00:00:00
PL,pomorskie,434,12,2020-05-01T00:00:00
PL,kujawsko-pomorskie,550,28,2020-05-01T00:00:00
PL,małopolskie,913,30,2020-05-01T00:00:00
PL,łódzkie,972,34,2020-05-01T00:00:00
PL,wielkopolskie,1443,86,2020-05-01T00:00:00
PL,dolnośląskie,1580,48,2020-05-01T00:00:00
PL,śląskie,2380,120,2020-05-01T00:00:00
PL,mazowieckie,2452,206,2020-05-01T00:00:00
