country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,126244,0.48,4406,3093,128,4006,2021-05-27T00:00:00
PL,łódzkie,5151,0.43,379,4642,145,6395,2021-05-27T00:00:00
PL,wielkopolskie,284588,0.37,7200,4959,165,8336,2021-05-27T00:00:00
PL,śląskie,8664,0.3,996,7086,197,7163,2021-05-27T00:00:00
PL,mazowieckie,395478,0.28,9270,9847,231,18486,2021-05-27T00:00:00
PL,podkarpackie,126332,0.12,4381,2918,38,1959,2021-05-27T00:00:00
PL,świętokrzyskie,1641,0.24,253,1931,46,1583,2021-05-27T00:00:00
PL,podlaskie,69645,0.27,2110,1427,41,1465,2021-05-27T00:00:00
PL,lubuskie,73877,0.35,2006,1725,49,1851,2021-05-27T00:00:00
PL,warmińsko-mazurskie,1703,0.26,156,2013,52,1880,2021-05-27T00:00:00
PL,opolskie,69597,0.48,2014,1527,60,2279,2021-05-27T00:00:00
PL,kujawsko-pomorskie,180716,0.27,4704,2807,73,2890,2021-05-27T00:00:00
PL,pomorskie,192016,0.3,4405,4043,98,5188,2021-05-27T00:00:00
PL,zachodniopomorskie,129491,0.44,2846,2795,94,3763,2021-05-27T00:00:00
PL,małopolskie,4808,0.25,447,4743,140,5407,2021-05-27T00:00:00
PL,dolnośląskie,6115,0.34,443,4731,150,6328,2021-05-27T00:00:00
