country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,128441,4.68,2870,3560,1142,21319,2021-03-07T00:00:00
PL,wielkopolskie,175626,3.42,4597,4161,1308,19089,2021-03-07T00:00:00
PL,śląskie,50005,3.54,1644,4693,1660,21527,2021-03-07T00:00:00
PL,opolskie,45118,2.45,1369,1133,248,3233,2021-03-07T00:00:00
PL,podlaskie,49888,2.15,1435,860,273,6147,2021-03-07T00:00:00
PL,świętokrzyskie,10096,2.14,458,1313,297,4102,2021-03-07T00:00:00
PL,mazowieckie,234678,5.17,5776,9153,2970,46273,2021-03-07T00:00:00
PL,zachodniopomorskie,90199,2.2,1924,1802,408,8264,2021-03-07T00:00:00
PL,lubelskie,86354,1.93,3025,1864,428,8647,2021-03-07T00:00:00
PL,lubuskie,46729,4.71,1210,1402,503,7081,2021-03-07T00:00:00
PL,łódzkie,31313,2.36,1393,3006,620,12275,2021-03-07T00:00:00
PL,kujawsko-pomorskie,124814,3.36,2899,2816,799,12738,2021-03-07T00:00:00
PL,warmińsko-mazurskie,39585,4.97,971,1882,733,14956,2021-03-07T00:00:00
PL,podkarpackie,80947,3.38,2579,2431,768,13507,2021-03-07T00:00:00
PL,dolnośląskie,32963,3.14,1005,2829,955,13500,2021-03-07T00:00:00
PL,małopolskie,27684,2.92,907,3603,1045,15300,2021-03-07T00:00:00
