country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1038,27,2020-08-22T00:00:00
PL,kujawsko-pomorskie,1120,51,2020-08-22T00:00:00
PL,podlaskie,1190,29,2020-08-22T00:00:00
PL,świętokrzyskie,1242,49,2020-08-22T00:00:00
PL,lubelskie,1375,24,2020-08-22T00:00:00
PL,opolskie,1530,60,2020-08-22T00:00:00
PL,pomorskie,1959,43,2020-08-22T00:00:00
PL,śląskie,19616,459,2020-08-22T00:00:00
PL,podkarpackie,2054,79,2020-08-22T00:00:00
PL,dolnośląskie,3834,161,2020-08-22T00:00:00
PL,łódzkie,4888,226,2020-08-22T00:00:00
PL,wielkopolskie,5096,218,2020-08-22T00:00:00
PL,lubuskie,625,13,2020-08-22T00:00:00
PL,małopolskie,6338,109,2020-08-22T00:00:00
PL,warmińsko-mazurskie,713,5,2020-08-22T00:00:00
PL,mazowieckie,8563,398,2020-08-22T00:00:00
