country,nuts_2,cases,deaths,datetime
PL,wielkopolskie,10042,352,2020-10-09T00:00:00
PL,lubuskie,1401,21,2020-10-09T00:00:00
PL,małopolskie,14372,234,2020-10-09T00:00:00
PL,mazowieckie,15995,482,2020-10-09T00:00:00
PL,warmińsko-mazurskie,2351,31,2020-10-09T00:00:00
PL,śląskie,24781,590,2020-10-09T00:00:00
PL,zachodniopomorskie,2647,38,2020-10-09T00:00:00
PL,podlaskie,2848,61,2020-10-09T00:00:00
PL,opolskie,2892,94,2020-10-09T00:00:00
PL,świętokrzyskie,3108,73,2020-10-09T00:00:00
PL,lubelskie,3906,67,2020-10-09T00:00:00
PL,kujawsko-pomorskie,4502,91,2020-10-09T00:00:00
PL,podkarpackie,5536,170,2020-10-09T00:00:00
PL,dolnośląskie,6404,195,2020-10-09T00:00:00
PL,pomorskie,7120,118,2020-10-09T00:00:00
PL,łódzkie,8433,302,2020-10-09T00:00:00
