country,nuts_2,cases,deaths,datetime
PL,lubuskie,126,0,2020-06-07T00:00:00
PL,małopolskie,1359,40,2020-06-07T00:00:00
PL,warmińsko-mazurskie,180,1,2020-06-07T00:00:00
PL,łódzkie,2007,79,2020-06-07T00:00:00
PL,wielkopolskie,2273,157,2020-06-07T00:00:00
PL,dolnośląskie,2708,117,2020-06-07T00:00:00
PL,mazowieckie,3879,285,2020-06-07T00:00:00
PL,podkarpackie,391,37,2020-06-07T00:00:00
PL,lubelskie,514,16,2020-06-07T00:00:00
PL,świętokrzyskie,515,23,2020-06-07T00:00:00
PL,podlaskie,518,9,2020-06-07T00:00:00
PL,zachodniopomorskie,554,19,2020-06-07T00:00:00
PL,pomorskie,569,36,2020-06-07T00:00:00
PL,kujawsko-pomorskie,601,47,2020-06-07T00:00:00
PL,opolskie,728,49,2020-06-07T00:00:00
PL,śląskie,9639,242,2020-06-07T00:00:00
